window_id,truth_regime,predicted_regime,policy,throughput,latency,pressure,coherence,regime_confidence,pareto_efficient,throughput_score,latency_score,pressure_score,coherence_score_obj,objective_throughput_first,objective_latency_first,objective_balanced_constraint,objective_profile,objective_score
61,sequential_ids,sequential_ids,hybrid,1436.3785437136087,0.6915508814023841,0.27,0.613,0.95,True,0.9809462313522744,1.0,0.6428571428571426,0.6428571428571442,0.8992820245256505,0.9069035319847407,0.8335695836913969,balanced_constraint,0.8335695836913969
62,uniform_32bit,uniform_32bit,simd,1912.513970349493,0.5265092609025098,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
63,zipfian_smallints,zipfian_smallints,hybrid,1522.6044407625795,0.6513117147819026,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
64,clustered_ranges,clustered_ranges,guarded_fallback,1213.5156417971625,0.8503137900453668,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
65,low_entropy_repeating,low_entropy_repeating,coherent_local,1748.2424792114223,0.5805824926042142,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
66,sequential_ids,sequential_ids,scalar,1380.6023757738535,0.7232253643906285,0.264,0.6151,0.95,True,0.7812254799314622,0.8583003131724601,0.7142857142857141,0.7142857142857154,0.7760517635061751,0.8068816968025742,0.7703712937011253,balanced_constraint,0.7703712937011253
67,uniform_32bit,uniform_32bit,simd,1880.8725020941974,0.5353355652053029,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
68,zipfian_smallints,zipfian_smallints,hybrid,1587.5768750983905,0.6244843870561484,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
69,clustered_ranges,clustered_ranges,guarded_fallback,1171.531300809829,0.8804025677529559,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
70,low_entropy_repeating,low_entropy_repeating,coherent_local,1735.0127288850529,0.5849672098552396,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
71,sequential_ids,sequential_ids,coherent_local,1305.2716931659938,0.7768369841004039,0.24,0.6234999999999999,0.95,True,0.5943435847389371,0.6750866324436989,1.0,1.0,0.7078691457099171,0.7401663647918219,0.7970747335326058,balanced_constraint,0.7970747335326058
72,uniform_32bit,uniform_32bit,simd,1910.9267251340746,0.5269520187783897,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
73,zipfian_smallints,zipfian_smallints,hybrid,1569.6319556787837,0.6318939021713409,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
74,clustered_ranges,clustered_ranges,guarded_fallback,1215.152761204021,0.8491405211371181,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
75,low_entropy_repeating,low_entropy_repeating,coherent_local,1697.407539833254,0.5974306439409786,0.056,0.9479,0.95,True,0.978689837757139,1.0,1.0,1.0,0.9872139026542834,0.9957379675514278,0.9936069513271417,balanced_constraint,0.9936069513271417
76,sequential_ids,sequential_ids,coherent_local,1268.755938949351,0.7987464366303895,0.24,0.6234999999999999,0.95,True,0.47454661301603707,0.5802863490019445,1.0,1.0,0.621770920159914,0.664066814554277,0.7374355711552973,balanced_constraint,0.7374355711552973
77,uniform_32bit,uniform_32bit,simd,1912.5296432714842,0.526504888982165,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
78,zipfian_smallints,zipfian_smallints,hybrid,1566.3204218096444,0.6332612451882759,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
79,clustered_ranges,clustered_ranges,guarded_fallback,1209.5411647008264,0.8531621652977411,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
80,low_entropy_repeating,low_entropy_repeating,coherent_local,1771.5388724797074,0.5728614022638684,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
81,sequential_ids,sequential_ids,coherent_local,1316.1756213194694,0.7702946272083184,0.24,0.6234999999999999,0.95,True,0.654857104181953,0.7246437313860747,1.0,1.0,0.751610822217083,0.7795254730987318,0.8276180641011046,balanced_constraint,0.8276180641011046
82,uniform_32bit,uniform_32bit,simd,1833.4919405843234,0.548552248152794,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
83,zipfian_smallints,zipfian_smallints,hybrid,1581.4708719324883,0.6270055754601338,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
84,clustered_ranges,clustered_ranges,guarded_fallback,1173.3503427738297,0.8790989210120886,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
85,low_entropy_repeating,low_entropy_repeating,coherent_local,1795.1702080681073,0.565029302468856,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
86,sequential_ids,sequential_ids,hybrid,1419.4942368229383,0.7001136370397957,0.27,0.613,0.95,True,0.8954499190709678,0.9483623024337617,0.6428571428571426,0.6428571428571442,0.8402385825219308,0.8614035358670484,0.7950112656154453,balanced_constraint,0.7950112656154453
87,uniform_32bit,uniform_32bit,simd,1884.7838432063536,0.5342445068950697,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
88,zipfian_smallints,zipfian_smallints,hybrid,1542.030221992403,0.6432907470482981,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
89,clustered_ranges,clustered_ranges,guarded_fallback,1220.062664002393,0.8456217574649518,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
90,low_entropy_repeating,low_entropy_repeating,coherent_local,1801.2140797033153,0.5630261907269012,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
91,sequential_ids,sequential_ids,hybrid,1399.456880192969,0.7102754393307086,0.27,0.613,0.95,True,0.7989975042594251,0.8820744363579924,0.6428571428571426,0.6428571428571442,0.7724239537236398,0.8056547265630667,0.7495035746530402,balanced_constraint,0.7495035746530402
92,uniform_32bit,uniform_32bit,simd,1876.2489890304419,0.5366252820072978,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
93,zipfian_smallints,zipfian_smallints,hybrid,1527.6313815450574,0.6492360747168796,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
94,clustered_ranges,clustered_ranges,guarded_fallback,1203.335861689477,0.8576092991225416,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
95,low_entropy_repeating,low_entropy_repeating,coherent_local,1720.0241215637618,0.5899348625674389,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
96,sequential_ids,sequential_ids,coherent_local,1301.7846434743776,0.7789292139153735,0.24,0.6234999999999999,0.95,True,0.5172422069712783,0.6107297391611709,1.0,1.0,0.6519547850569427,0.6893497979328996,0.7578550968816762,balanced_constraint,0.7578550968816762
97,uniform_32bit,uniform_32bit,simd,1877.7847516933255,0.5361968850539671,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
98,zipfian_smallints,zipfian_smallints,hybrid,1542.8233514585459,0.6429632613332456,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
99,clustered_ranges,clustered_ranges,guarded_fallback,1164.1653840877682,0.8856814747370995,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,balanced_constraint,1.0
